max_depth,sample_min_split,test_size,custom_accuracy,custom_precision,custom_recall,custom_f1,custom_train_time,custom_prediction_time,custom_memory_usage,sklearn_accuracy,sklearn_precision,sklearn_recall,sklearn_f1,sklearn_train_time,sklearn_prediction_time,sklearn_memory_usage
10,2,0.3,0.9122807017543859,0.9074074074074074,0.9047897196261683,0.9060611609595312,8.52822995185852,0.0010111331939697266,0.00701904296875,0.9005847953216374,0.8971684053651267,0.8891647196261683,0.8928294930875575,0.004997730255126953,0.0009872913360595703,0.0009489059448242188
10,3,0.3,0.9181286549707602,0.9212694537686908,0.9031834112149533,0.9108047690014904,8.1692476272583,0.0,0.0044708251953125,0.8947368421052632,0.9031339031339032,0.8719334112149533,0.8835502421307506,0.003998994827270508,0.001001119613647461,0.0009489059448242188
10,4,0.3,0.9064327485380117,0.912111801242236,0.8875584112149533,0.8972972972972972,8.092443227767944,0.0,0.00426483154296875,0.8947368421052632,0.9031339031339032,0.8719334112149533,0.8835502421307506,0.0060083866119384766,0.0,0.0009489059448242188
10,5,0.3,0.9064327485380117,0.912111801242236,0.8875584112149533,0.8972972972972972,8.258542537689209,0.0010013580322265625,0.00426483154296875,0.8947368421052632,0.9031339031339032,0.8719334112149533,0.8835502421307506,0.0049991607666015625,0.0,0.0009489059448242188
1,2,0.5,0.9157894736842105,0.9236032890290606,0.8964108780436386,0.9071358748778103,1.2017385959625244,0.0,0.001953125,0.9157894736842105,0.9236032890290606,0.8964108780436386,0.9071358748778103,0.0019137859344482422,0.0,0.0009527206420898438
1,3,0.5,0.9157894736842105,0.9236032890290606,0.8964108780436386,0.9071358748778103,1.1657512187957764,0.0,0.0008697509765625,0.9157894736842105,0.9236032890290606,0.8964108780436386,0.9071358748778103,0.002000570297241211,0.0,0.0009489059448242188
1,4,0.5,0.9157894736842105,0.9236032890290606,0.8964108780436386,0.9071358748778103,1.1612277030944824,0.0010340213775634766,0.0008697509765625,0.9157894736842105,0.9236032890290606,0.8964108780436386,0.9071358748778103,0.003076791763305664,0.0,0.0009489059448242188
1,5,0.5,0.9157894736842105,0.9236032890290606,0.8964108780436386,0.9071358748778103,1.1534755229949951,0.0,0.0008697509765625,0.9157894736842105,0.9236032890290606,0.8964108780436386,0.9071358748778103,0.001001596450805664,0.0,0.0009489059448242188
2,2,0.5,0.9263157894736842,0.9402946571887181,0.9047907663117951,0.9181538461538461,2.1175687313079834,0.0,0.00379180908203125,0.9228070175438596,0.9378749423165667,0.9000737851797196,0.9140436499232288,0.0020074844360351562,0.0,0.0009489059448242188
2,3,0.5,0.9263157894736842,0.9402946571887181,0.9047907663117951,0.9181538461538461,2.0927445888519287,0.0,0.00128173828125,0.9228070175438596,0.9378749423165667,0.9000737851797196,0.9140436499232288,0.0029938220977783203,0.0,0.0009489059448242188
2,4,0.5,0.9263157894736842,0.9402946571887181,0.9047907663117951,0.9181538461538461,2.1215505599975586,0.0,0.00128173828125,0.9228070175438596,0.9378749423165667,0.9000737851797196,0.9140436499232288,0.0019941329956054688,0.0,0.0009489059448242188
2,5,0.5,0.9263157894736842,0.9402946571887181,0.9047907663117951,0.9181538461538461,2.1624720096588135,0.0010006427764892578,0.00128173828125,0.9228070175438596,0.9378749423165667,0.9000737851797196,0.9140436499232288,0.0020008087158203125,0.0009996891021728516,0.0009489059448242188
3,2,0.5,0.9298245614035088,0.931954600021827,0.9172024876146305,0.9236579877852782,3.092883348464966,0.0010030269622802734,0.003765106201171875,0.9298245614035088,0.9342757936507936,0.9152788025719405,0.9233211364614722,0.00299835205078125,0.0,0.0009489059448242188
3,3,0.5,0.9298245614035088,0.931954600021827,0.9172024876146305,0.9236579877852782,3.001171112060547,0.0010030269622802734,0.00189971923828125,0.9298245614035088,0.9342757936507936,0.9152788025719405,0.9233211364614722,0.0030908584594726562,0.0,0.0009489059448242188
3,4,0.5,0.9298245614035088,0.931954600021827,0.9172024876146305,0.9236579877852782,3.0745065212249756,0.0,0.00189971923828125,0.9298245614035088,0.9342757936507936,0.9152788025719405,0.9233211364614722,0.0029764175415039062,0.0,0.0009489059448242188
3,5,0.5,0.9298245614035088,0.931954600021827,0.9172024876146305,0.9236579877852782,3.0559747219085693,0.0,0.00189971923828125,0.9298245614035088,0.9342757936507936,0.9152788025719405,0.9233211364614722,0.0029892921447753906,0.0,0.0009489059448242188
5,2,0.5,0.9333333333333333,0.9369927615705198,0.919995783704016,0.9273164118602435,4.258164167404175,0.0,0.0042476654052734375,0.9298245614035088,0.9342757936507936,0.9152788025719405,0.9233211364614722,0.0030078887939453125,0.0,0.0009489059448242188
5,3,0.5,0.9333333333333333,0.9369927615705198,0.919995783704016,0.9273164118602435,4.234914779663086,0.0009796619415283203,0.00290679931640625,0.9298245614035088,0.9342757936507936,0.9152788025719405,0.9233211364614722,0.004050254821777344,0.0,0.0009489059448242188
5,4,0.5,0.9333333333333333,0.9369927615705198,0.919995783704016,0.9273164118602435,4.256898641586304,0.0010080337524414062,0.00290679931640625,0.9298245614035088,0.9342757936507936,0.9152788025719405,0.9233211364614722,0.0030062198638916016,0.0,0.0009489059448242188
5,5,0.5,0.9333333333333333,0.9369927615705198,0.919995783704016,0.9273164118602435,4.2018983364105225,0.0,0.00290679931640625,0.9298245614035088,0.9342757936507936,0.9152788025719405,0.9233211364614722,0.0030090808868408203,0.0,0.0009489059448242188
10,2,0.5,0.9333333333333333,0.9293650793650794,0.927690523874776,0.92851390777436,5.963757276535034,0.0009996891021728516,0.0068511962890625,0.9157894736842105,0.9112037824054399,0.9079529882997787,0.9095238095238095,0.004998445510864258,0.0,0.0009450912475585938
10,3,0.5,0.9333333333333333,0.93475073313783,0.921919468746706,0.927631139325092,6.366441488265991,0.001024484634399414,0.004268646240234375,0.9263157894736842,0.927012056044314,0.914409191525245,0.9200133645172068,0.004180431365966797,0.0,0.0009450912475585938
10,4,0.5,0.9333333333333333,0.93475073313783,0.921919468746706,0.927631139325092,6.0093183517456055,0.0,0.004268646240234375,0.9263157894736842,0.927012056044314,0.914409191525245,0.9200133645172068,0.003989458084106445,0.0,0.0009450912475585938
10,5,0.5,0.9333333333333333,0.93475073313783,0.921919468746706,0.927631139325092,5.970442533493042,0.0011360645294189453,0.004058837890625,0.9122807017543859,0.9135501206404912,0.8974649520396332,0.9043636998161098,0.004170894622802734,0.0,0.0009450912475585938
1,2,0.7,0.8947368421052632,0.9157072872014697,0.8644832214765101,0.8811287027579162,0.5830948352813721,0.0,0.00151824951171875,0.8947368421052632,0.9157072872014697,0.8644832214765101,0.8811287027579162,0.001992464065551758,0.0,0.0009527206420898438
1,3,0.7,0.8947368421052632,0.9157072872014697,0.8644832214765101,0.8811287027579162,0.6161477565765381,0.0,0.0008697509765625,0.8947368421052632,0.9157072872014697,0.8644832214765101,0.8811287027579162,0.0019969940185546875,0.0,0.0009489059448242188
1,4,0.7,0.8947368421052632,0.9157072872014697,0.8644832214765101,0.8811287027579162,0.6180732250213623,0.0009698867797851562,0.0008697509765625,0.8947368421052632,0.9157072872014697,0.8644832214765101,0.8811287027579162,0.001995563507080078,0.0,0.0009489059448242188
1,5,0.7,0.8947368421052632,0.9157072872014697,0.8644832214765101,0.8811287027579162,0.6171765327453613,0.0,0.0008697509765625,0.8947368421052632,0.9157072872014697,0.8644832214765101,0.8811287027579162,0.0020189285278320312,0.0,0.0009489059448242188
2,2,0.7,0.9448621553884712,0.9410872483221476,0.9410872483221476,0.9410872483221476,1.1465508937835693,0.0,0.005878448486328125,0.9348370927318296,0.9366076369673493,0.9235973154362416,0.9293709150326798,0.0020067691802978516,0.0,0.0009489059448242188
2,3,0.7,0.9448621553884712,0.9410872483221476,0.9410872483221476,0.9410872483221476,1.1387979984283447,0.0,0.00128173828125,0.9348370927318296,0.9366076369673493,0.9235973154362416,0.9293709150326798,0.0019996166229248047,0.0,0.0009489059448242188
2,4,0.7,0.9448621553884712,0.9410872483221476,0.9410872483221476,0.9410872483221476,1.356452226638794,0.0,0.00128173828125,0.9348370927318296,0.9366076369673493,0.9235973154362416,0.9293709150326798,0.002000570297241211,0.0,0.0009489059448242188
2,5,0.7,0.9448621553884712,0.9410872483221476,0.9410872483221476,0.9410872483221476,1.278930425643921,0.001007080078125,0.00128173828125,0.9348370927318296,0.9366076369673493,0.9235973154362416,0.9293709150326798,0.002007722854614258,0.0,0.0009489059448242188
3,2,0.7,0.924812030075188,0.9180216802168022,0.9223758389261745,0.9200891903439437,1.5905284881591797,0.0,0.003704071044921875,0.9022556390977443,0.8944838056680162,0.8975973154362415,0.8959805343690047,0.002001523971557617,0.0,0.0009489059448242188
3,3,0.7,0.924812030075188,0.9180216802168022,0.9223758389261745,0.9200891903439437,1.5923795700073242,0.0,0.0016937255859375,0.9022556390977443,0.8944838056680162,0.8975973154362415,0.8959805343690047,0.00201416015625,0.0,0.0009489059448242188
3,4,0.7,0.924812030075188,0.9180216802168022,0.9223758389261745,0.9200891903439437,1.6057648658752441,0.0009937286376953125,0.0016937255859375,0.9022556390977443,0.8944838056680162,0.8975973154362415,0.8959805343690047,0.002009868621826172,0.0,0.0009489059448242188
3,5,0.7,0.924812030075188,0.9180216802168022,0.9223758389261745,0.9200891903439437,1.5659887790679932,0.0,0.0016937255859375,0.9022556390977443,0.8944838056680162,0.8975973154362415,0.8959805343690047,0.001999378204345703,0.0,0.0009489059448242188
5,2,0.7,0.9172932330827067,0.9086480382373023,0.9177315436241611,0.912649183677531,2.3100345134735107,0.0010132789611816406,0.005420684814453125,0.8972431077694235,0.8905997631097233,0.8895302013422819,0.8900582673037762,0.002001047134399414,0.0,0.0009489059448242188
5,3,0.7,0.9172932330827067,0.9086480382373023,0.9177315436241611,0.912649183677531,2.2768425941467285,0.0009999275207519531,0.00225830078125,0.8972431077694235,0.8905997631097233,0.8895302013422819,0.8900582673037762,0.003003358840942383,0.0,0.0009489059448242188
5,4,0.7,0.9172932330827067,0.9086480382373023,0.9177315436241611,0.912649183677531,2.3368585109710693,0.0011494159698486328,0.00225830078125,0.8972431077694235,0.8905997631097233,0.8895302013422819,0.8900582673037762,0.002998828887939453,0.0,0.0009489059448242188
5,5,0.7,0.9172932330827067,0.9086480382373023,0.9177315436241611,0.912649183677531,2.2443552017211914,0.0009891986846923828,0.00225830078125,0.8972431077694235,0.8905997631097233,0.8895302013422819,0.8900582673037762,0.002008199691772461,0.0,0.0009489059448242188
10,2,0.7,0.9147869674185464,0.9051939274201934,0.9184429530201342,0.9105333966445077,2.2024762630462646,0.0010006427764892578,0.0027923583984375,0.9097744360902256,0.9005896226415094,0.9103758389261745,0.9048237476808905,0.0030024051666259766,0.0,0.0009489059448242188
10,3,0.7,0.9147869674185464,0.9051939274201934,0.9184429530201342,0.9105333966445077,2.3739659786224365,0.0010077953338623047,0.0027923583984375,0.9097744360902256,0.9005896226415094,0.9103758389261745,0.9048237476808905,0.0030083656311035156,0.0,0.0009489059448242188
10,4,0.7,0.9147869674185464,0.9051939274201934,0.9184429530201342,0.9105333966445077,2.226130723953247,0.0009944438934326172,0.00254058837890625,0.9022556390977443,0.8925862970711297,0.9030201342281879,0.8970159032699982,0.003002643585205078,0.0,0.0009489059448242188
10,5,0.7,0.9147869674185464,0.9051939274201934,0.9184429530201342,0.9105333966445077,2.211836814880371,0.001085519790649414,0.00254058837890625,0.9022556390977443,0.8925862970711297,0.9030201342281879,0.8970159032699982,0.002904653549194336,0.0,0.0009489059448242188
